budget,popularity,revenue,title,vote_average,vote_count,release_year,studios_name,genres_name,return
20000000.0,4.83,13801755.0,The Man Who Knew Too Little,6.5,126.0,1997,['Sideshow Pictures'],"['Comedy', 'Drama']",0.69008775
70000000.0,15.58,162000000.0,Alien: Resurrection,5.9,1388.0,1997,"['United Artists', 'FGM Entertainment']","['Action', 'Thriller', 'Crime', 'Adventure']",2.3142857142857145
36000000.0,2.26,74000000.0,Amistad,6.8,324.0,1997,"['Intermedia Films', 'IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG', 'Fade In Films']","['Comedy', 'Crime', 'Drama', 'Thriller']",2.055555555555556
20000000.0,6.28,10686841.0,Deconstructing Harry,7.3,188.0,1997,"['Fine Line Features', 'Avenue Pictures Productions', 'Spelling Entertainment', 'Addis Wechsler Pictures']","['Comedy', 'Drama']",0.53434205
80000000.0,7.02,177977226.0,Flubber,5.3,707.0,1997,"['United Artists', 'Jack Rollins & Charles H. Joffe Productions']","['Comedy', 'Drama', 'Romance']",2.224715325
35000000.0,8.41,31611225.0,For Richer or Poorer,5.6,43.0,1997,['Twentieth Century Fox Film Corporation'],"['Fantasy', 'Drama', 'Romance']",0.9031778571428573
10000000.0,15.06,225933435.0,Good Will Hunting,7.9,2880.0,1997,"['New Line Cinema', 'Motion Picture Corporation of America (MPCA)']","['Comedy', 'Romance']",22.5933435
32000000.0,8.04,79082515.0,Home Alone 3,5.1,632.0,1997,['Fox Searchlight Pictures'],['Comedy'],2.47132859375
35000000.0,5.15,25105255.0,Midnight in the Garden of Good and Evil,6.3,161.0,1997,"['Shooting Gallery', 'Snider Than Thou Productions Inc.']",['Horror'],0.717293
38000000.0,6.46,122417389.0,MouseHunt,6.2,297.0,1997,"['Twentieth Century Fox Film Corporation', 'Brooksfilms']",['Comedy'],3.2215102368421054
24000000.0,11.26,172363301.0,Scream 2,6.1,856.0,1997,"['Caravan Pictures', 'Touchstone Pictures']","['Drama', 'Comedy']",7.181804208333333
5000000.0,6.0,3263585.0,The Sweet Hereafter,6.8,108.0,1997,['Miramax Films'],"['Comedy', 'Drama']",0.652717
110000000.0,17.16,333011068.0,Tomorrow Never Dies,6.0,941.0,1997,['Brooksfilms'],"['Drama', 'History']",3.0273733454545453
80000000.0,6.54,17626234.0,The Postman,6.1,306.0,1997,[],['Comedy'],0.220327925
60000000.0,7.69,186883563.0,The Horse Whisperer,6.7,296.0,1998,"['Killer Films', 'Good Machine']","['Comedy', 'Drama']",3.11472605
12000000.0,16.42,39673162.0,Jackie Brown,7.3,1580.0,1997,"['TriStar Pictures', 'Bad Hat Harry Productions', 'Phoenix Pictures']","['Drama', 'Thriller']",3.306096833333333
28000000.0,5.02,5684789.0,Kundun,6.8,92.0,1997,"['New Line Cinema', 'Larger Than Life Productions']","['Fantasy', 'Drama', 'Comedy']",0.2030281785714285
15000000.0,15.95,46189568.0,The Big Lebowski,7.8,3001.0,1998,['Charter Films Inc.'],['Documentary'],3.079304533333333
25000000.0,9.94,55494066.0,Great Expectations,6.4,131.0,1998,"['Paramount Pictures', 'Laurel Productions', 'Darkside Movie']","['Thriller', 'Comedy', 'Fantasy', 'Horror']",2.21976264
15000000.0,7.6,64256513.0,Wag the Dog,6.7,273.0,1997,"['Twentieth Century Fox Film Corporation', 'Lynda Obst Productions', 'Bedford Falls Company, The']","['Drama', 'Action', 'Thriller', 'Crime']",4.283767533333333
27000000.0,12.85,27200316.0,Dark City,7.2,838.0,1998,['Touchstone Pictures'],['Comedy'],1.007419111111111
70000000.0,6.36,19870567.0,Hard Rain,5.5,181.0,1998,"['Columbia Pictures', 'Mandalay Entertainment', 'Summer Knowledge LLC']","['Horror', 'Mystery', 'Thriller']",0.2838652428571429
8000000.0,7.02,17460020.0,Half Baked,6.4,179.0,1998,['Walt Disney Pictures'],"['Comedy', 'Family']",2.1825025
3000000.0,1.63,302204.0,Shooting Fish,7.0,23.0,1997,"['Sony Pictures Classics', 'Bórd Scannán na hÉireann', 'Radio Teléfis Éireann']",['Drama'],0.1007346666666666
25000000.0,4.26,100000000.0,Spice World,4.7,124.0,1997,[],"['Drama', 'Family']",4.0
45000000.0,6.92,11203026.0,Deep Rising,6.0,155.0,1998,['United Artists'],"['Drama', 'Action', 'Comedy', 'Crime']",0.2489561333333333
30000000.0,9.38,19204929.0,The Replacement Killers,6.0,128.0,1998,"['Jerry Bruckheimer Films', 'Scott Free Productions', 'Touchstone Pictures', 'No Such Productions']","['Action', 'Drama', 'Thriller']",0.6401643
1000000.0,7.15,91549.0,The Night Flier,5.7,60.0,1997,"['Walt Disney Pictures', 'Pixar Animation Studios']","['Adventure', 'Animation', 'Comedy', 'Family']",0.091549
28000000.0,13.16,14051384.0,Blues Brothers 2000,5.2,166.0,1998,"['Sweetland Films', 'Magnolia Productions']","['Drama', 'Comedy']",0.5018351428571428
18000000.0,8.88,123306987.0,The Wedding Singer,6.5,603.0,1998,['De Laurentiis Entertainment Group (DEG)'],"['Action', 'Horror']",6.850388166666667
75000000.0,7.12,13100000.0,Sphere,5.8,483.0,1998,['Orion Pictures'],['Comedy'],0.1746666666666666
50000000.0,9.37,314178011.0,As Good as It Gets,7.2,946.0,1997,['Paramount Pictures'],"['Comedy', 'Drama']",6.28356022
1000000.0,11.23,2554476.0,King of New York,6.5,130.0,1990,"['Universal Pictures', 'Amblin Entertainment']","['Comedy', 'Romance']",2.554476
60000000.0,8.46,102367405.0,U.S. Marshals,6.2,383.0,1998,"['Warner Bros.', 'The Ladd Company']","['Comedy', 'Crime']",1.7061234166666666
27000000.0,2.92,76000000.0,The Newton Boys,5.9,44.0,1998,"['Imagine Entertainment', 'Universal Pictures']","['Horror', 'Mystery', 'Thriller']",2.814814814814815
20000000.0,13.92,67200000.0,Wild Things,6.3,454.0,1998,['Miramax Films'],"['Comedy', 'Drama']",3.36
1000000.0,4.97,2057193.0,Two Girls and a Guy,5.4,25.0,1997,"['Warner Bros.', 'Malpaso Company']","['Romance', 'Western']",2.057193
15000000.0,6.72,46905889.0,The Object of My Affection,5.6,75.0,1998,"['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Stone Group Pictures']","['Action', 'Adventure', 'Comedy', 'Romance']",3.1270592666666666
24000000.0,7.34,4562146.0,Meet the Deedles,4.1,19.0,1998,"['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Nina Saxon Film Design', 'El Corazon Producciones S.A.']","['Action', 'Adventure', 'Comedy', 'Romance']",0.1900894166666666
80000000.0,12.0,136159423.0,Lost in Space,5.0,395.0,1998,"['Paramount Pictures', 'Debra Hill Productions', 'PolyGram Filmed Entertainment', 'The Guber-Peters Company']","['Comedy', 'Thriller', 'Crime', 'Mystery']",1.7019927875
10000000.0,4.31,13835130.0,The Spanish Prisoner,7.1,74.0,1997,"['Orion Pictures', 'Paper Clip Productions']",['Comedy'],1.383513
55000000.0,8.23,198685114.0,City of Angels,6.5,537.0,1998,['Paramount Pictures'],"['Comedy', 'Drama', 'Romance']",3.612456618181818
25000000.0,13.07,21567853.0,He Got Game,6.7,140.0,1998,"['Columbia Pictures Corporation', 'Delphi V Productions']","['Adventure', 'Drama', 'Action', 'Romance', 'Family']",0.86271412
5000000.0,3.62,1980338.0,Zero Effect,6.0,56.0,1998,"['BBC Films', 'Distant Horizons']",['Drama'],0.3960676
35000000.0,13.5,19165560.0,Species II,4.5,161.0,1998,['Metro-Goldwyn-Mayer (MGM)'],"['Drama', 'Romance']",0.5475874285714286
13000000.0,5.98,27007143.0,The Big Hit,6.1,112.0,1998,['Topps Chewing Gum'],"['Adventure', 'Science Fiction', 'Comedy']",2.0774725384615387
75000000.0,11.64,140464664.0,Deep Impact,5.9,870.0,1998,['Cannon Films'],['Horror'],1.8728621866666664
13000000.0,2.33,8026971.0,Woo,5.5,10.0,1998,['Ultra Muchos Productions'],"['Horror', 'Comedy', 'Thriller']",0.6174593076923077
40000000.0,13.03,38172500.0,Quest for Camelot,6.9,193.0,1998,"['Warner Bros.', 'Pan Arts', 'Layton']","['Horror', 'Science Fiction']",0.9543125
130000000.0,11.3,379014294.0,Godzilla,5.3,1075.0,1998,['Cote Blanche Productions'],"['Romance', 'Drama', 'History']",2.915494569230769
30000000.0,3.39,29202884.0,Bulworth,6.3,66.0,1998,"['Zweites Deutsches Fernsehen (ZDF)', 'Les Films Ariane', 'RAI Radiotelevisione Italiana', 'Cristaldifilm']","['Drama', 'Thriller', 'Mystery']",0.9734294666666666
18500000.0,9.22,10680275.0,Fear and Loathing in Las Vegas,7.2,1321.0,1998,"['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Silver Pictures']","['Romance', 'Comedy', 'Thriller']",0.5773121621621622
5000000.0,14.73,5879254.0,The Opposite of Sex,5.9,56.0,1998,"['American Zoetrope', 'TriStar Pictures']","['Comedy', 'Drama', 'Fantasy', 'Romance']",1.1758508
60000000.0,9.43,128038368.0,A Perfect Murder,6.3,320.0,1998,"['Malpaso Productions', 'Jay Weston Productions']","['Action', 'Comedy', 'Drama', 'War']",2.1339728
70000000.0,18.32,164000000.0,Six Days Seven Nights,5.6,343.0,1998,"['L.A. Films', 'Home Box Office (HBO)']","['Comedy', 'Western']",2.342857142857143
10000000.0,6.43,25605015.0,Can't Hardly Wait,6.1,122.0,1998,"['Columbia Pictures', 'Mandalay Entertainment']","['Drama', 'Action', 'Thriller', 'Crime']",2.5605015
90000000.0,21.18,304320254.0,Mulan,7.6,2089.0,1998,"['New Line Cinema', 'Forge', 'Midnight Sun Pictures']","['Comedy', 'Romance']",3.381336155555556
66000000.0,12.31,189198313.0,The X Files,6.6,494.0,1998,['Walt Disney Pictures'],"['Comedy', 'Drama', 'Family', 'Science Fiction']",2.866641106060606
71000000.0,9.44,294456605.0,Doctor Dolittle,5.4,705.0,1998,"['TriStar Pictures', 'Crossroads Films', 'Kramer-Tornell Productions']",['Comedy'],4.147276126760564
48000000.0,7.35,77745568.0,Out of Sight,6.5,338.0,1998,['Universal Pictures'],"['Drama', 'Family']",1.6196993333333334
1500000.0,9.17,2375097.0,Buffalo '66,7.2,172.0,1998,['Touchstone Pictures'],"['Comedy', 'Drama', 'Romance']",1.583398
140000000.0,13.24,553799566.0,Armageddon,6.5,2540.0,1998,['Hollywood Pictures'],['Comedy'],3.9557111857142857
140000000.0,14.47,285444603.0,Lethal Weapon 4,6.3,782.0,1998,[],['Comedy'],2.0388900214285712
40000000.0,10.04,54682547.0,Small Soldiers,6.2,522.0,1998,"['Canal+', 'CineSon Entertainment']","['Comedy', 'Romance']",1.367063675
60000.0,10.62,3221152.0,Pi,7.1,600.0,1998,['Paramount Pictures'],"['Drama', 'Horror']",53.68586666666667
23000000.0,11.69,369884651.0,There's Something About Mary,6.5,1616.0,1998,"['Corn Cobb Productions', 'Dimension Films', 'Fifth Avenue Entertainment']",['Horror'],16.08194134782609
5500000.0,6.88,58972904.0,Chariots of Fire,6.9,213.0,1981,"['MACT Productions', 'Arts Council of England', 'Eurimages', 'Filmanía S.L.', 'Blue Horizon Productions', 'European Co-production Fund']","['Comedy', 'Drama']",10.722346181818182
31000000.0,14.0,128499205.0,Out of Africa,7.0,290.0,1985,"['Syncopy', 'Next Wave Films']","['Crime', 'Drama', 'Thriller']",4.14513564516129
23000000.0,11.08,43984230.0,The Last Emperor,7.4,362.0,1987,['Columbia Pictures'],"['Crime', 'Comedy', 'Thriller']",1.9123578260869565
25000000.0,11.27,412800000.0,Rain Man,7.6,1762.0,1988,"['Fox 2000 Pictures', 'Flower Films (II)', 'Bushwood Pictures', 'Never Been Kissed Productions']","['Romance', 'Comedy', 'Drama']",16.512
7500000.0,10.7,145793296.0,Driving Miss Daisy,7.0,358.0,1989,"['October Films', 'Moonstone Entertainment', 'Elysian Dreams', 'Kudzu']","['Comedy', 'Drama', 'Thriller']",19.439106133333333
1500000.0,6.36,2300000.0,Repo Man,6.7,146.0,1984,"['Imagine Entertainment', 'Universal Pictures']","['Comedy', 'Crime']",1.5333333333333334
25000000.0,13.01,12729917.0,Labyrinth,7.1,618.0,1986,"['Arts Council of England', 'The Film Consortium', 'AMLF', 'British Broadcasting Corporation (BBC)', 'Greenpoint Films', 'L Films']","['Romance', 'Drama']",0.50919668
1000000.0,12.63,51525171.0,The Breakfast Club,7.8,2189.0,1985,['Noram Entertainment'],[],51.525171
3000000.0,8.67,29999213.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,367.0,1985,['Beyond Films'],"['Crime', 'Romance', 'Comedy', 'Drama', 'Music']",9.999737666666666
5000000.0,10.04,44793222.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,363.0,1987,"['Alcon Entertainment', 'Dinamo Entertainment']","['Comedy', 'Romance']",8.9586444
7000000.0,8.12,72500000.0,A Nightmare on Elm Street 4: The Dream Master,5.8,287.0,1988,"['Regency Enterprises', 'Fox 2000 Pictures', 'Art Linson Productions', 'Dogstar Films', 'Taurus Film', '3 Miles Apart Productions Ltd.']","['Comedy', 'Drama']",10.357142857142858
8000000.0,7.53,22168359.0,A Nightmare on Elm Street 5: The Dream Child,5.5,251.0,1989,"['Paramount Pictures', 'MTV Films', 'Bona Fide Productions']",['Comedy'],2.771044875
11000000.0,11.56,34872033.0,Freddy's Dead: The Final Nightmare,5.1,280.0,1991,"['Alliance Atlantis Communications', 'Natural Nylon Entertainment', 'Serendipity Point Films', 'Téléfilm Canada', 'The Harold Greenberg Fund', 'The Movie Network', 'Union Générale Cinématographique', 'Canadian Television Fund']","['Action', 'Thriller', 'Science Fiction', 'Horror']",3.170184818181818
550000.0,12.15,59754601.0,Friday the 13th,6.4,622.0,1980,[],[],108.6447290909091
1250000.0,8.71,21722776.0,Friday the 13th Part 2,6.0,321.0,1981,[],"['Drama', 'Foreign']",17.3782208
4000000.0,7.99,36690067.0,Friday the 13th Part III,5.7,257.0,1982,[],['Documentary'],9.17251675
2600000.0,10.18,32980880.0,Friday the 13th: The Final Chapter,5.9,241.0,1984,"['Fountainbridge Films', 'Regency Enterprises']","['Romance', 'Drama', 'Mystery']",12.684953846153846
2200000.0,9.09,21930418.0,Friday the 13th: A New Beginning,5.1,200.0,1985,"['Columbia Pictures Corporation', 'Team Todd', 'Licht/Mueller Film Corporation']","['Thriller', 'Comedy', 'Horror']",9.96837181818182
3000000.0,8.12,19472057.0,Friday the 13th Part VI: Jason Lives,5.7,219.0,1986,[],"['Drama', 'Romance']",6.490685666666667
2800000.0,7.91,19170001.0,Friday the 13th Part VII: The New Blood,5.3,196.0,1988,['Miramax Films'],"['Crime', 'Thriller']",6.846428928571428
5000000.0,7.74,14000000.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,194.0,1989,"['October Films', 'Open City Films', 'Giai Phong Film Studio']","['Drama', 'Foreign']",2.8
2500000.0,13.5,25533818.0,Halloween II,6.4,370.0,1981,"['Thomas Coleman and Michael Rosenblatt Productions', 'Film Development Fund', 'Atlantic Releasing Corporation']","['Comedy', 'Horror', 'Science Fiction']",10.2135272
2500000.0,6.07,14400000.0,Halloween III: Season of the Witch,5.0,232.0,1982,"['Concorde Pictures', 'Trinity Pictures']","['Horror', 'Science Fiction']",5.76
5000000.0,6.2,17768757.0,Halloween 4: The Return of Michael Myers,5.9,212.0,1988,"['Touchstone Pictures', 'Silver Screen Partners II']","['Comedy', 'Family', 'Fantasy', 'Science Fiction']",3.5537514
5000000.0,6.59,11642254.0,Halloween 5: The Revenge of Michael Myers,5.3,187.0,1989,['Touchstone Pictures'],"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",2.3284508
1000000.0,3.66,14796236.0,Prom Night,6.0,85.0,1980,"['Universal Pictures', 'Alphaville Films']","['Adventure', 'Action', 'Fantasy']",14.796236
9000000.0,19.83,44196684.0,Child's Play,6.3,605.0,1988,"['Fox Searchlight Pictures', 'Regency Enterprises', 'Taurus Film']","['Fantasy', 'Drama', 'Comedy', 'Romance']",4.910742666666667
13000000.0,14.31,35763605.0,Child's Play 2,5.8,323.0,1990,['Beacon Communications'],"['Comedy', 'Romance']",2.7510465384615386
13000000.0,24.52,20560255.0,Child's Play 3,5.5,274.0,1991,['TLA Releasing'],"['Comedy', 'Drama', 'Romance']",1.5815580769230768
10700000.0,11.78,122200000.0,Poltergeist,7.1,811.0,1982,[],['Drama'],11.42056074766355
19000000.0,6.7,40996665.0,Poltergeist II: The Other Side,5.8,172.0,1986,['Lucasfilm'],"['Adventure', 'Action', 'Science Fiction']",2.157719210526316
10500000.0,7.98,14144000.0,Poltergeist III,4.6,127.0,1988,"['DreamWorks SKG', 'Sanford/Pillsbury Productions']","['Comedy', 'Drama', 'Romance']",1.347047619047619
15000000.0,13.18,120207127.0,Lethal Weapon,7.0,1367.0,1987,"['Warner Bros.', 'Dovemead Films', 'Film Export A.G.']","['Action', 'Adventure', 'Fantasy', 'Science Fiction']",8.013808466666667
25000000.0,12.83,227853986.0,Lethal Weapon 2,6.7,1066.0,1989,"['Warner Bros.', 'Dovemead Films', 'Cantharus Productions']","['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",9.11415944
35000000.0,10.79,321731527.0,Lethal Weapon 3,6.4,824.0,1992,"['Cannon Films', 'Warner Bros.', 'London-Cannon Films', 'Golan-Globus Productions']","['Action', 'Adventure', 'Science Fiction']",9.192329342857144
11000000.0,11.33,153083102.0,Gremlins,6.9,1629.0,1984,"['Hemdale', ""Cinema '84/Greenberg Brothers Partnership""]","['Thriller', 'Horror']",13.916645636363636
50000000.0,14.38,41482207.0,Gremlins 2: The New Batch,6.3,664.0,1990,['Paramount Pictures'],"['Comedy', 'Documentary']",0.82964414
19000000.0,14.28,61503218.0,The Goonies,7.4,1563.0,1985,['DC Comics'],"['Horror', 'Science Fiction']",3.2370114736842104
95000000.0,11.35,250288523.0,The Mask of Zorro,6.3,1211.0,1998,"['Bookshop Productions', 'Notting Hill Pictures', 'Working Title Films', 'Polygram Filmed Entertainment']","['Romance', 'Comedy', 'Drama']",2.6346160315789477
40000000.0,13.69,332000000.0,Back to the Future Part II,7.4,3926.0,1989,[],"['Documentary', 'Music']",8.3
40000000.0,13.04,244527583.0,Back to the Future Part III,7.1,2978.0,1990,"['Ignite Entertainment', 'HSX Films']","['Comedy', 'Drama']",6.113189575
14000000.0,11.47,34670720.0,Dangerous Liaisons,7.1,267.0,1988,"['Rhombus Media', 'Channel Four Films']","['Drama', 'Thriller', 'Mystery', 'Music', 'Romance']",2.47648
40000000.0,9.26,30925690.0,Dune,6.5,576.0,1984,['Walt Disney Pictures'],"['Adventure', 'Animation', 'Drama', 'Family']",0.77314225
7000000.0,11.37,8373585.0,The Last Temptation of Christ,7.0,206.0,1988,"['Paramount Pictures', 'MFP Munich Film Partners GmbH & Company I. Produktions KG', 'Krane Entertainment', 'Neufeld Rehme Productions']","['Crime', 'Drama', 'Mystery', 'Thriller']",1.1962264285714286
54000000.0,17.19,136766062.0,The Godfather: Part III,7.1,1589.0,1990,[],"['Comedy', 'Documentary']",2.532704851851852
1227401.0,8.32,1277401.0,The Rapture,6.4,15.0,1991,"['Miramax Films', 'Pyramide Productions']","['Drama', 'Comedy', 'Romance']",1.0407364830238854
62000000.0,10.62,1060056.0,Lolita,7.0,288.0,1997,[],['Documentary'],0.0170976774193548
15000000.0,11.05,17507368.0,Disturbing Behavior,5.5,104.0,1998,['Columbia Pictures'],"['Comedy', 'Drama']",1.1671578666666669
10000000.0,6.05,19000000.0,Jane Austen's Mafia!,5.4,52.0,1998,"['New South Wales Film & Television Office', 'Arena Films', 'Axiom Films', 'Globe Films', 'SBS Independent', 'Screen Partners Ltd.']",['Drama'],1.9
70000000.0,21.76,481840909.0,Saving Private Ryan,7.9,5148.0,1998,[],"['Drama', 'Comedy', 'Foreign']",6.8834415571428575
25000000.0,9.81,21288692.0,The Black Cauldron,6.5,228.0,1985,"['40 Acres & A Mule Filmworks', 'Touchstone Pictures']","['Thriller', 'Drama', 'Crime', 'Romance']",0.85154768
5000000.0,0.01,8153677.0,Cheetah,5.9,10.0,1989,"['Miramax Films', 'Enigma Productions', 'Hudson Film']","['Comedy', 'Drama']",1.6307354
14000000.0,11.18,38625550.0,The Great Mouse Detective,6.9,334.0,1986,"['Walt Disney Pictures', 'Caravan Pictures', 'DiC Entertainment']","['Action', 'Adventure', 'Comedy', 'Family']",2.7589678571428573
28000000.0,10.39,39514713.0,Hocus Pocus,6.5,491.0,1993,"['Paramount Pictures', 'Lakeshore Entertainment', 'Touchstone Pictures', 'Interscope Communications']","['Comedy', 'Romance']",1.41123975
40000000.0,12.34,58662452.0,Honey I Blew Up the Kid,4.8,272.0,1992,[],"['Drama', 'Romance']",1.4665613
32000000.0,12.36,222724172.0,"Honey, I Shrunk the Kids",6.1,756.0,1989,"['Imagine Entertainment', 'Columbia Pictures Corporation']","['Romance', 'Action', 'Comedy']",6.960130375
50000000.0,7.66,44547681.0,The Negotiator,6.8,593.0,1998,['Cannon Group'],"['Drama', 'Action', 'Thriller']",0.89095362
160000.0,4.88,6706368.0,Roger & Me,7.4,92.0,1989,[],[],41.9148
15000000.0,6.13,10631333.0,The Purple Rose of Cairo,7.3,206.0,1985,"['Goldcrest Films International', 'AMLF', 'Warner Bros.', 'Enigma Productions', 'Kingsmere Productions Ltd.']","['Adventure', 'Drama', 'Action', 'History']",0.7087555333333333
18000000.0,7.89,36602000.0,The 'Burbs,6.6,312.0,1989,['De Laurentiis Entertainment Group (DEG)'],"['Crime', 'Thriller', 'Mystery']",2.0334444444444446
6000000.0,7.88,8551228.0,Blue Velvet,7.7,758.0,1986,"['Brooksfilms', 'EMI Films']",['Drama'],1.425204666666667
40000000.0,17.5,222300000.0,The Little Mermaid,7.2,1921.0,1989,"['Spyglass Entertainment', 'The Kennedy/Marshall Company', 'Hollywood Pictures', 'Barry Mendel Productions']","['Mystery', 'Thriller', 'Drama']",5.5575
10000000.0,6.11,50752337.0,The Mighty Ducks,6.4,203.0,1992,"['Irish Dreamtime', 'Metro-Goldwyn-Mayer (MGM)']","['Drama', 'Crime', 'Romance']",5.0752337
37931000.0,1.56,47431461.0,The Rescuers Down Under,6.6,303.0,1990,"['Twentieth Century Fox Film Corporation', 'Fox 2000 Pictures', 'Adam Fields Productions', 'Two Girls Productions']","['Drama', 'Thriller']",1.2504669267881152
25000000.0,6.52,11137801.0,Return to Oz,6.6,122.0,1985,['TriStar Pictures'],"['Thriller', 'Romance']",0.44551204
42000000.0,10.54,62000000.0,The Rocketeer,6.3,265.0,1991,['Orion Pictures'],"['Comedy', 'Horror', 'Music']",1.4761904761904765
19000000.0,3.99,5656087.0,Something Wicked This Way Comes,6.6,38.0,1983,['Paramount Pictures'],['Comedy'],0.2976887894736842
8000000.0,8.44,69821334.0,Splash,6.1,328.0,1984,['Warner Bros.'],"['Adventure', 'Comedy', 'Romance']",8.72766675
17000000.0,16.57,33000000.0,Tron,6.6,717.0,1982,"['Imagine Entertainment', 'Universal Pictures']",['Comedy'],1.9411764705882355
17000000.0,8.62,55041738.0,Halloween: H20,5.7,306.0,1998,"['Fox Searchlight Pictures', 'Australian Film Finance Corporation (AFFC)', 'Dalton Films']","['Drama', 'Romance']",3.237749294117647
10500000.0,4.67,11582891.0,Graveyard Shift,4.5,52.0,1990,"['TriStar Pictures', 'Baumgarten-Prophet Entertainment']","['Action', 'Science Fiction']",1.1031324761904762
10000000.0,6.44,33697647.0,The Outsiders,6.9,293.0,1983,"['Centropolis Entertainment', 'TriStar Pictures', 'StudioCanal', 'IndieProd Company Productions', 'Carolco Pictures']","['Thriller', 'Action', 'Science Fiction', 'Crime']",3.3697647
28000000.0,15.8,333000000.0,Indiana Jones and the Temple of Doom,7.1,2841.0,1984,[],"['Comedy', 'Romance']",11.892857142857142
10000000.0,11.19,20766616.0,The Dead Zone,6.9,320.0,1983,[],"['Documentary', 'Foreign']",2.0766616
10000000.0,6.61,7433663.0,Maximum Overdrive,5.5,170.0,1986,['TriStar Pictures'],"['Action', 'Thriller', 'War']",0.7433663
5000000.0,7.07,21200000.0,Cujo,5.7,194.0,1983,"['Seven Arts Pictures', 'Carolco Pictures']","['Action', 'Thriller']",4.24
800000.0,11.85,14000000.0,Children of the Corn,5.6,243.0,1984,[],"['Action', 'Adventure']",17.5
13800000.0,7.07,27100027.0,All Dogs Go to Heaven,6.3,244.0,1989,"['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['Adventure'],1.963770072463768
30000000.0,12.96,191502426.0,The Addams Family,6.7,871.0,1991,[],[],6.3834142
26000000.0,13.31,65705772.0,Ever After: A Cinderella Story,6.8,408.0,1998,['Touchstone Pictures'],"['Adventure', 'Fantasy', 'Action']",2.5271450769230768
73000000.0,11.6,103891409.0,Snake Eyes,5.8,331.0,1998,"['New Line Cinema', 'Mad Chance']","['Drama', 'Science Fiction', 'Thriller']",1.4231699863013698
7200000.0,3.84,12729678.0,Atlantic City,6.7,58.0,1980,[],"['Mystery', 'Thriller']",1.7680108333333333
7000000.0,10.81,14665733.0,The Secret of NIMH,7.5,186.0,1982,"['Fox 2000 Pictures', 'Dogstar Films']","['Drama', 'Thriller', 'Crime']",2.095104714285714
15000000.0,13.52,40577001.0,The Dark Crystal,7.3,233.0,1982,"['Shooting Gallery', 'Fida Attieh Productions']","['Drama', 'Thriller']",2.7051334
9000000.0,11.93,84542002.0,An American Tail,6.6,344.0,1986,['BAC Films'],"['Comedy', 'Drama', 'Music']",9.393555777777776
25000000.0,10.93,15502112.0,Legend,6.2,282.0,1985,[],"['Drama', 'Thriller']",0.62008448
6500000.0,6.68,23686027.0,Sixteen Candles,6.9,455.0,1984,"['Columbia Pictures Corporation', 'Caldix']","['Drama', 'Mystery', 'War']",3.644004153846154
5000000.0,10.97,60000000.0,The Gods Must Be Crazy,7.1,251.0,1980,"['Summit Entertainment', 'Newmarket Capital Group', 'Desperate Pictures', 'Dragon Pictures']",['Comedy'],12.0
60000000.0,9.56,48585416.0,The Avengers,4.4,205.0,1998,['Vista Organization'],"['Comedy', 'Horror']",0.8097569333333333
20000000.0,3.65,37672350.0,How Stella Got Her Groove Back,6.0,24.0,1998,[],"['Drama', 'Foreign']",1.8836175
27000000.0,14.23,20158808.0,The NeverEnding Story,7.0,1031.0,1984,"['Columbia Pictures', 'Global Entertainment Productions GmbH & Company Medien KG', 'Blue Wolf', 'Kasso Inc. Productions']","['Comedy', 'Drama', 'History']",0.7466225185185185
32000000.0,6.66,16283667.0,The Neverending Story II: The Next Chapter,5.5,193.0,1990,['Touchstone Pictures'],"['Comedy', 'Drama', 'Romance']",0.50886459375
5000000.0,1.56,4710749.0,Your Friends & Neighbors,5.9,17.0,1998,"['Columbia Pictures', ""Children's Television Workshop"", 'Jim Henson Pictures']",['Family'],0.9421498
45000000.0,15.04,131183530.0,Blade,6.5,1950.0,1998,"['Twentieth Century Fox Film Corporation', 'Grand March Productions', 'Amy Robinson Productions']","['Drama', 'Comedy', 'Romance', 'Family']",2.915189555555556
15000000.0,10.63,73326666.0,Beetlejuice,7.1,1475.0,1988,"['Orion Pictures', 'George A. Romero Productions']","['Mystery', 'Horror']",4.8884444
13000000.0,8.74,16757163.0,54,5.5,138.0,1998,['Paramount Pictures'],['Comedy'],1.2890125384615383
250.0,0.82,203.0,I Married a Strange Person!,7.5,12.0,1998,"['Metro-Goldwyn-Mayer (MGM)', 'McElroy & McElroy']","['War', 'Drama', 'Romance']",0.812
35000000.0,9.92,57269863.0,Willow,6.9,484.0,1988,[],['Documentary'],1.6362818
25000000.0,11.06,76270454.0,The Untouchables,7.6,1424.0,1987,['Paramount Pictures'],"['Drama', 'Music', 'Romance']",3.05081816
12000000.0,8.78,22921898.0,Rounders,6.9,451.0,1998,['Fox Entertainment Group'],"['Romance', 'Drama']",1.9101581666666667
